word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26,mat_27,mat_28,mat_29,mat_30,mat_31,mat_32,mat_33,mat_34,mat_35,mat_36
gastroenteroptosis,0.5,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.454545454545455,0,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5
gastrohysterectomy,0.5,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.6,0.5,0.545454545454545,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.375,1,0.454545454545455,0,0.818181818181818,0,0.875,1,0.545454545454545,0
gastropancreatitis,0.5,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.75,1,0.375,1,0.363636363636364,0,0.272727272727273,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5
geochronologically,0.5,0.5,0.272727272727273,0,0.818181818181818,0,0.375,1,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.75,1,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
geomorphologically,0.5,0.5,0.272727272727273,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
geoparallelotropic,0.5,0.5,0.272727272727273,0,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.363636363636364,0,0.1,0.5,0.9,0.5,0.9,0.5,0.272727272727273,0,0.9,0.5,0.818181818181818,0,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.727272727272727,0,0.375,1
ginglymoarthrodial,0.5,0.5,0.727272727272727,0,0.75,1,0.5,0.5,0.9,0.5,0.545454545454545,0,0.875,1,0.818181818181818,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.3,0.5,0.727272727272727,0,0.1,0.5,0.9,0.5
glomeroporphyritic,0.5,0.5,0.9,0.5,0.818181818181818,0,0.875,1,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.375,1
glomerulonephritis,0.5,0.5,0.9,0.5,0.818181818181818,0,0.875,1,0.272727272727273,0,0.363636363636364,0,0.636363636363636,0,0.9,0.5,0.818181818181818,0,0.75,1,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5
granulocytopoiesis,0.5,0.5,0.363636363636364,0,0.1,0.5,0.75,1,0.636363636363636,0,0.9,0.5,0.818181818181818,0,0.375,1,0.545454545454545,0,0.454545454545455,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.727272727272727,0,0.272727272727273,0,0.2,0.5,0.727272727272727,0,0.2,0.5
haemoconcentration,0.6,0.5,0.1,0.5,0.272727272727273,0,0.875,1,0.818181818181818,0,0.375,1,0.818181818181818,0,0.75,1,0.375,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
handicraftsmanship,0.6,0.5,0.1,0.5,0.75,1,0.3,0.5,0.727272727272727,0,0.375,1,0.363636363636364,0,0.1,0.5,0.4,0.5,0.454545454545455,0,0.2,0.5,0.875,1,0.1,0.5,0.75,1,0.2,0.5,0.6,0.5,0.727272727272727,0,0.909090909090909,0
heautontimorumenos,0.6,0.5,0.272727272727273,0,0.1,0.5,0.636363636363636,0,0.454545454545455,0,0.818181818181818,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.636363636363636,0,0.875,1,0.272727272727273,0,0.75,1,0.818181818181818,0,0.2,0.5
helterskelteriness,0.6,0.5,0.272727272727273,0,0.9,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.8,0.5,0.272727272727273,0,0.9,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
hematolymphangioma,0.6,0.5,0.272727272727273,0,0.875,1,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.9,0.5,0.545454545454545,0,0.875,1,0.909090909090909,0,0.6,0.5,0.1,0.5,0.75,1,0.5,0.5,0.727272727272727,0,0.818181818181818,0,0.875,1,0.1,0.5
hematospectroscope,0.6,0.5,0.272727272727273,0,0.875,1,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.375,1,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.375,1,0.818181818181818,0,0.909090909090909,0,0.272727272727273,0
hematospermatocele,0.6,0.5,0.272727272727273,0,0.875,1,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.375,1,0.272727272727273,0,0.9,0.5,0.272727272727273,0
hemibasidiomycetes,0.6,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.625,1,0.1,0.5,0.2,0.5,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.818181818181818,0,0.875,1,0.545454545454545,0,0.375,1,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.2,0.5
hemidemisemiquaver,0.6,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.3,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.0909090909090909,0,0.636363636363636,0,0.1,0.5,0.5,1,0.272727272727273,0,0.363636363636364,0
hemorrhoidectomies,0.6,0.5,0.272727272727273,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0,0.6,0.5,0.818181818181818,0,0.727272727272727,0,0.3,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.818181818181818,0,0.875,1,0.727272727272727,0,0.272727272727273,0,0.2,0.5
hepatoduodenostomy,0.6,0.5,0.272727272727273,0,0.909090909090909,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.3,0.5,0.636363636363636,0,0.818181818181818,0,0.3,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.875,1,0.545454545454545,0
heredotuberculosis,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.3,0.5,0.818181818181818,0,0.454545454545455,0,0.636363636363636,0,0.625,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.9,0.5,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5
hermaphroditically,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.875,1,0.1,0.5,0.909090909090909,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
heterofermentative,0.6,0.5,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0
heterointoxication,0.6,0.5,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.727272727272727,0,0.75,1,0.454545454545455,0,0.818181818181818,0,0.25,1,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
heteroscedasticity,0.6,0.5,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.375,1,0.272727272727273,0,0.3,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
hexakistetrahedron,0.6,0.5,0.272727272727273,0,0.25,1,0.1,0.5,0.8,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.6,0.5,0.272727272727273,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.75,1
hexosediphosphoric,0.6,0.5,0.272727272727273,0,0.25,1,0.818181818181818,0,0.2,0.5,0.272727272727273,0,0.3,0.5,0.727272727272727,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.375,1
hyalinocrystalline,0.6,0.5,0.545454545454545,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.75,1,0.818181818181818,0,0.375,1,0.363636363636364,0,0.545454545454545,0,0.2,0.5,0.454545454545455,0,0.1,0.5,0.9,0.5,0.9,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0
hydrochlorplatinic,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.375,1,0.6,0.5,0.9,0.5,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.727272727272727,0,0.375,1
hydrocobalticyanic,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.375,1,0.818181818181818,0,0.625,1,0.1,0.5,0.9,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.545454545454545,0,0.1,0.5,0.75,1,0.727272727272727,0,0.375,1
hydroelectrization,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
hydrometallurgical,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.9,0.5,0.9,0.5,0.636363636363636,0,0.363636363636364,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
hydrometeorologist,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.818181818181818,0,0.363636363636364,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
hydroplatinocyanic,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.818181818181818,0,0.375,1,0.545454545454545,0,0.1,0.5,0.75,1,0.727272727272727,0,0.375,1
hydrotherapeutical,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.272727272727273,0,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
hydroxybutyricacid,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.25,1,0.545454545454545,0,0.625,1,0.636363636363636,0,0.454545454545455,0,0.545454545454545,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.1,0.5,0.375,1,0.727272727272727,0,0.3,0.5
hymenopterological,0.6,0.5,0.545454545454545,0,0.875,1,0.272727272727273,0,0.75,1,0.818181818181818,0,0.909090909090909,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
hyperaldosteronism,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.9,0.5,0.3,0.5,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.875,1
hyperaminoacidemia,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.875,1,0.727272727272727,0,0.75,1,0.818181818181818,0,0.1,0.5,0.375,1,0.727272727272727,0,0.3,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.1,0.5
hyperarchepiscopal,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.363636363636364,0,0.375,1,0.6,0.5,0.272727272727273,0,0.909090909090909,0,0.727272727272727,0,0.2,0.5,0.375,1,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.9,0.5
hyperbarbarousness,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.625,1,0.1,0.5,0.363636363636364,0,0.625,1,0.1,0.5,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
hyperbrachycephaly,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.625,1,0.363636363636364,0,0.1,0.5,0.375,1,0.6,0.5,0.545454545454545,0,0.375,1,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.9,0.5,0.545454545454545,0
hyperbrachycranial,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.625,1,0.363636363636364,0,0.1,0.5,0.375,1,0.6,0.5,0.545454545454545,0,0.375,1,0.363636363636364,0,0.1,0.5,0.75,1,0.727272727272727,0,0.1,0.5,0.9,0.5
hypercholesteremia,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.6,0.5,0.818181818181818,0,0.9,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.727272727272727,0,0.1,0.5
hypercholesteremic,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.6,0.5,0.818181818181818,0,0.9,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.727272727272727,0,0.375,1
hypercholesterolia,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.6,0.5,0.818181818181818,0,0.9,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.1,0.5
hypercoagulability,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.1,0.5,0.5,0.5,0.636363636363636,0,0.9,0.5,0.1,0.5,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
hyperconcentration,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.75,1,0.375,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
hyperconscientious,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.375,1,0.727272727272727,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
hyperconsciousness,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.375,1,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
hyperdeliciousness,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.9,0.5,0.727272727272727,0,0.375,1,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
hyperdolichocephal,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.375,1,0.6,0.5,0.818181818181818,0,0.375,1,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.9,0.5
hyperexcitableness,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.375,1,0.727272727272727,0,0.454545454545455,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
hyperexcursiveness,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.375,1,0.636363636363636,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
hypergeneticalness,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.5,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
hyperglycorrhachia,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.5,0.5,0.9,0.5,0.545454545454545,0,0.375,1,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0,0.6,0.5,0.1,0.5,0.375,1,0.6,0.5,0.727272727272727,0,0.1,0.5
hypergrammatically,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.875,1,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
hyperhilariousness,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.6,0.5,0.727272727272727,0,0.9,0.5,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
hyperintelligently,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.9,0.5,0.9,0.5,0.727272727272727,0,0.5,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0,0.9,0.5,0.545454545454545,0
hyperleptoprosopic,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.9,0.5,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0,0.818181818181818,0,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.818181818181818,0,0.909090909090909,0,0.727272727272727,0,0.375,1
hypermetamorphoses,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.2,0.5,0.272727272727273,0,0.2,0.5
hypermetamorphosis,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5
hypermetamorphotic,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.454545454545455,0,0.727272727272727,0,0.375,1
hyperobtrusiveness,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.625,1,0.454545454545455,0,0.363636363636364,0,0.636363636363636,0,0.2,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
hyperorthognathous,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.363636363636364,0,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.5,0.5,0.75,1,0.1,0.5,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5
hyperpatriotically,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.909090909090909,0,0.1,0.5,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
hyperprophetically,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
hypersensitisation,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
hypersensitiveness,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
hypersensitivities,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.5,1,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.272727272727273,0,0.2,0.5
hypersensitization,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
hypersentimentally,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
hypersophisticated,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5
hyperspeculatively,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.375,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
hypertechnicalness,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.272727272727273,0,0.375,1,0.6,0.5,0.75,1,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
hyperthermesthesia,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.875,1,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.2,0.5,0.727272727272727,0,0.1,0.5
hypidiomorphically,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
hypoparathyroidism,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.545454545454545,0,0.363636363636364,0,0.818181818181818,0,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.2,0.5,0.875,1
hypophysectomizing,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.2,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.818181818181818,0,0.875,1,0.727272727272727,0,0.125,1,0.727272727272727,0,0.75,1,0.5,0.5
hypsibrachycephaly,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.2,0.5,0.727272727272727,0,0.625,1,0.363636363636364,0,0.1,0.5,0.375,1,0.6,0.5,0.545454545454545,0,0.375,1,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.9,0.5,0.545454545454545,0
hypsilophodontidae,0.6,0.5,0.545454545454545,0,0.909090909090909,0,0.2,0.5,0.727272727272727,0,0.9,0.5,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.3,0.5,0.818181818181818,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.3,0.5,0.1,0.5,0.272727272727273,0
